Gender,customer_age,years_in_operation,has_insurance,active_loan_holder,has_internet_banking,has_debit_card,credit_card_ownership,compliance_income_tax,current_problem_cash_flow,liquidity_constraint,uses_informal_lender,uses_friends_family_savings,funding_access_barrier,mobile_wallet_access,extends_customer_credit,inventory_shrinkage_risk,financial_tracking,log_gross_income,log_operating_expense,log_business_sales,profit_margin,revenue_efficiency,financial_stress_score,formality_score,digital_access_score,insurance_gap,extends_credit,subcluster
Not Surveyed,63.0,33.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,6.90875477931522,6.398594934535208,6.90875477931522,0.5101598447800129,0.8735578447045257,1.25,1.6666666666666665,1,1,0,Veteran_Established
Not Surveyed,59.0,10.0,Not Surveyed,Have now,Used to have but don't have now,Have now,Not Surveyed,Yes,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Yes,Have now,Not Surveyed,Yes,Not Surveyed,11.918397239722838,11.461642696843066,11.51293546492023,0.45675454287977146,0.9524861111236314,2.5,3.333333333333333,1,1,0,Highly_Formal_Elite
Not Surveyed,46.0,17.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,8.612685172875459,8.412054873292933,9.210440366976517,0.2006302995825262,0.8435175039787064,1.25,1.6666666666666665,1,1,0,Veteran_Established
Not Surveyed,35.0,2.0,Not Surveyed,Have now,Have now,Used to have but don't have now,Not Surveyed,Yes,Yes,Not Surveyed,Used to have but don't have now,Never had,No,Have now,Not Surveyed,Yes,Not Surveyed,7.601402334583733,8.517393171418904,8.699681400989514,-0.9159908368351708,0.783675465238299,1.25,3.333333333333333,2,1,0,Highly_Formal_Elite
Not Surveyed,50.0,4.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Never had,Yes,Have now,Not Surveyed,Yes,Not Surveyed,4.584967478670572,7.601402334583733,9.472781556562168,-3.016434855913161,0.43779844484559743,2.5,1.6666666666666665,1,1,0,Small_Struggling
Not Surveyed,45.0,1.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,Yes,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,6.2166061010848646,8.699681400989514,6.2166061010848646,-2.483075299904649,0.8614307077325903,1.25,3.333333333333333,1,1,0,Small_Struggling
Not Surveyed,43.0,2.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Have now,Used to have but don't have now,Yes,Have now,Not Surveyed,Yes,Not Surveyed,8.160803920954665,6.90875477931522,5.993961427306569,1.2520491416394446,1.166835706169666,3.75,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,36.0,2.0,Not Surveyed,Have now,Used to have but don't have now,Used to have but don't have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Never had,No,Have now,Not Surveyed,Yes,Not Surveyed,8.699681400989514,6.90875477931522,7.3783837129967145,1.7909266216742932,1.0383484093112607,1.25,0.0,1,1,0,Profitable_Mid_Formal
Not Surveyed,34.0,0.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Never had,No,Have now,Not Surveyed,Yes,Not Surveyed,7.313886831633462,6.68586094706836,6.2166061010848646,0.6280258845651021,1.0134801219833758,1.25,1.6666666666666665,1,1,0,Profitable_Mid_Formal
Not Surveyed,58.0,0.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,7.601402334583733,7.0909098220799835,8.517393171418904,0.5104925125037498,0.798685333018608,1.25,1.6666666666666665,1,1,0,Profitable_Mid_Formal
Not Surveyed,80.0,3.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,8.268988209506656,7.313886831633462,7.601402334583733,0.955101377873194,0.9613534965408446,1.25,1.6666666666666665,1,1,0,Profitable_Mid_Formal
Not Surveyed,64.0,2.0,Not Surveyed,Have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Never had,Yes,Have now,Not Surveyed,Yes,Not Surveyed,6.2166061010848646,5.707110264748875,6.2166061010848646,0.5094958363359892,0.8614307077325903,2.5,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,35.0,2.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Have now,Yes,Have now,Not Surveyed,Yes,Not Surveyed,8.699681400989514,6.2166061010848646,8.006700845440367,2.483075299904649,0.9659121081382112,3.75,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,35.0,2.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Have now,No,Have now,Not Surveyed,Yes,Not Surveyed,4.584967478670572,4.584967478670572,4.584967478670572,0.0,0.8209479278403897,2.5,1.6666666666666665,1,1,0,Small_Struggling
Not Surveyed,57.0,3.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,7.313886831633462,5.707110264748875,6.90875477931522,1.6067765668845864,0.924783614578923,1.25,1.6666666666666665,1,1,0,Profitable_Mid_Formal
Not Surveyed,38.0,7.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Yes,Have now,Not Surveyed,Yes,Not Surveyed,7.824445930877619,6.2166061010848646,7.824445930877619,1.6078398297927547,0.8866784376228201,2.5,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,25.0,1.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Yes,Have now,Not Surveyed,Yes,Not Surveyed,5.8888779583328805,5.43372200355424,5.8888779583328805,0.45515595477864057,0.8548384793505616,2.5,1.6666666666666665,1,1,0,Small_Struggling
Not Surveyed,61.0,2.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,Refused,Yes,Not Surveyed,Never had,Have now,No,Have now,Not Surveyed,Yes,Not Surveyed,6.90875477931522,5.860786223465865,6.2166061010848646,1.047968555849355,0.9573412602187938,2.5,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,29.0,1.0,Not Surveyed,Used to have but don't have now,Never had,Never had,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Yes,Have now,Not Surveyed,Yes,Not Surveyed,4.584967478670572,6.2166061010848646,6.90875477931522,-1.6316386224142923,0.5797331699627639,2.5,0.0,1,1,0,Small_Struggling
Not Surveyed,54.0,5.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Never had,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,7.955425088912672,5.017279836814924,8.006700845440367,2.9381452520977476,0.8832784862550528,1.25,1.6666666666666665,1,1,0,Profitable_Mid_Formal
Not Surveyed,30.0,2.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,8.517393171418904,8.612685172875459,8.699681400989514,-0.09529200145655459,0.8781106120196899,1.25,1.6666666666666665,1,1,0,Profitable_Mid_Formal
Not Surveyed,58.0,5.0,Not Surveyed,Used to have but don't have now,Have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,4.584967478670572,4.584967478670572,4.584967478670572,0.0,0.8209479278403897,1.25,3.333333333333333,2,1,0,Small_Struggling
Not Surveyed,63.0,19.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,8.657129031713755,8.476579508530941,8.229777750081887,0.1805495231828136,0.9379563913808161,1.25,1.6666666666666665,1,1,0,Veteran_Established
Not Surveyed,32.0,1.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Never had,Yes,Have now,Not Surveyed,Yes,Not Surveyed,6.2166061010848646,4.61512051684126,5.707110264748875,1.6014855842436049,0.9268680334298371,2.5,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,64.0,10.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,8.866722667194098,7.984803389734406,5.676753802268282,0.8819192774596925,1.3279990441135965,1.25,1.6666666666666665,1,1,0,Profitable_Mid_Formal
Not Surveyed,57.0,1.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Never had,Used to have but don't have now,Yes,Have now,Not Surveyed,Yes,Not Surveyed,8.517393171418904,6.2166061010848646,7.824445930877619,2.3007870703340396,0.965204301565914,2.5,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,68.0,15.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Have now,Have now,No,Have now,Not Surveyed,Yes,Not Surveyed,6.2166061010848646,5.017279836814924,7.824445930877619,1.1993262642699403,0.7044755160584459,3.75,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,49.0,15.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Never had,Never had,No,Have now,Not Surveyed,Yes,Not Surveyed,7.313886831633462,6.803505257608338,8.006700845440367,0.5103815740251241,0.8120494903898257,1.25,1.6666666666666665,1,1,0,Profitable_Mid_Formal
Not Surveyed,60.0,1.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,5.303304908059076,7.313886831633462,7.601402334583733,-2.010581923574386,0.6165628233359148,1.25,1.6666666666666665,1,1,0,Small_Struggling
Not Surveyed,55.0,8.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Have now,No,Have now,Not Surveyed,Yes,Not Surveyed,4.584967478670572,4.584967478670572,4.584967478670572,0.0,0.8209479278403897,2.5,1.6666666666666665,1,1,0,Small_Struggling
Not Surveyed,63.0,10.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Yes,Have now,Not Surveyed,Yes,Not Surveyed,5.707110264748875,4.795790545596741,6.398594934535208,0.9113197191521341,0.771377581182231,2.5,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,34.0,5.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Never had,Not Surveyed,Don't know,Yes,Not Surveyed,Used to have but don't have now,Never had,No,Have now,Not Surveyed,Yes,Not Surveyed,8.006700845440367,6.2166061010848646,6.90875477931522,1.7900947443555024,1.0123845117035766,1.25,0.0,1,1,0,Profitable_Mid_Formal
Not Surveyed,71.0,1.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Never had,No,Have now,Not Surveyed,Yes,Not Surveyed,7.972810784121404,6.90875477931522,7.601402334583733,1.0640560048061838,0.9269198758515288,1.25,1.6666666666666665,1,1,0,Profitable_Mid_Formal
Not Surveyed,34.0,1.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,8.294299608857235,5.303304908059076,5.993961427306569,2.9909947007981597,1.1859229844296464,1.25,1.6666666666666665,1,1,0,Profitable_Mid_Formal
Not Surveyed,41.0,1.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Never had,Have now,No,Have now,Not Surveyed,Yes,Not Surveyed,7.313886831633462,7.3783837129967145,8.294299608857235,-0.06449688136325271,0.7869217842583329,2.5,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,44.0,6.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Have now,Yes,Have now,Not Surveyed,Yes,Not Surveyed,6.55250788703459,6.1675164908883415,6.55250788703459,0.38499139614624855,0.8675936503533214,3.75,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,40.0,23.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Have now,Yes,Have now,Not Surveyed,Yes,Not Surveyed,7.208600337960199,3.9318256327243257,5.5254529391317835,3.2767747052358733,1.1046896522280811,3.75,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,46.0,6.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Have now,Have now,No,Have now,Not Surveyed,Yes,Not Surveyed,9.210440366976517,8.294299608857235,8.987321812850125,0.9161407581192815,0.9222132358973315,3.75,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,75.0,2.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,7.601402334583733,6.68586094706836,6.90875477931522,0.9155413875153737,0.9611376944528176,1.25,1.6666666666666665,1,1,0,Profitable_Mid_Formal
Not Surveyed,54.0,8.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Used to have but don't have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Never had,Yes,Have now,Not Surveyed,Yes,Not Surveyed,4.584967478670572,4.584967478670572,4.584967478670572,0.0,0.8209479278403897,2.5,0.0,1,1,0,Small_Struggling
Not Surveyed,63.0,36.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Never had,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,8.006700845440367,4.584967478670572,8.006700845440367,3.4217333667697947,0.8889715538285865,1.25,0.0,1,1,0,Veteran_Established
Not Surveyed,36.0,3.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,6.2166061010848646,6.68586094706836,7.496097345175956,-0.4692548459834951,0.7317013739978655,1.25,1.6666666666666665,1,1,0,Small_Struggling
Not Surveyed,59.0,6.0,Not Surveyed,Used to have but don't have now,Have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Yes,Have now,Not Surveyed,Yes,Not Surveyed,7.1316985104669115,6.2166061010848646,6.803505257608338,0.915092409382047,0.9139096181826211,2.5,3.333333333333333,2,1,0,Highly_Formal_Elite
Not Surveyed,47.0,10.0,Not Surveyed,Used to have but don't have now,Have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,4.584967478670572,4.584967478670572,4.584967478670572,0.0,0.8209479278403897,1.25,3.333333333333333,2,1,0,Small_Struggling
Not Surveyed,32.0,7.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Yes,Have now,Not Surveyed,Yes,Not Surveyed,7.601402334583733,4.61512051684126,7.313886831633462,2.9862818177424737,0.9143018769104724,2.5,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,40.0,4.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,9.90353755128617,6.90875477931522,8.853808274977197,2.99478277197095,1.0050467063008781,1.25,1.6666666666666665,1,1,0,Profitable_Mid_Formal
Not Surveyed,57.0,2.0,Not Surveyed,Used to have but don't have now,Have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,9.19023970026918,5.707110264748875,6.2166061010848646,3.483129435520304,1.273485011034151,1.25,3.333333333333333,2,1,0,Highly_Formal_Elite
Not Surveyed,40.0,2.0,Not Surveyed,Used to have but don't have now,Have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,8.294299608857235,8.699681400989514,9.210440366976517,-0.4053817921322782,0.8123351501746557,2.5,3.333333333333333,2,1,0,Highly_Formal_Elite
Not Surveyed,19.0,2.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Never had,No,Have now,Not Surveyed,Yes,Not Surveyed,6.90875477931522,6.111467339502679,6.90875477931522,0.7972874398125418,0.8735578447045257,1.25,1.6666666666666665,1,1,0,Profitable_Mid_Formal
Not Surveyed,39.0,0.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Have now,No,Have now,Not Surveyed,Yes,Not Surveyed,8.853808274977197,7.048386408721883,7.313886831633462,1.8054218662553145,1.064942120848866,2.5,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,55.0,7.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Never had,Yes,Have now,Not Surveyed,Yes,Not Surveyed,6.2166061010848646,6.90875477931522,7.601402334583733,-0.6921486782303559,0.7227433224568164,2.5,1.6666666666666665,1,1,0,Small_Struggling
Not Surveyed,23.0,1.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,10.12667110305036,7.901377353792616,8.006700845440367,2.2252937492577436,1.1243485574606351,1.25,1.6666666666666665,1,1,0,Profitable_Mid_Formal
Not Surveyed,41.0,1.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Have now,No,Have now,Not Surveyed,Yes,Not Surveyed,5.707110264748875,5.303304908059076,5.017279836814924,0.40380535668979967,0.9484535237719262,2.5,1.6666666666666665,1,1,0,Small_Struggling
Not Surveyed,50.0,3.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,9.210440366976517,8.006700845440367,6.90875477931522,1.20373952153615,1.1645879312209504,1.25,1.6666666666666665,1,1,0,Profitable_Mid_Formal
Not Surveyed,26.0,9.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Have now,Used to have but don't have now,Yes,Have now,Not Surveyed,Yes,Not Surveyed,7.3783837129967145,6.68586094706836,7.3783837129967145,0.6925227659283548,0.8806452372849931,3.75,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,80.0,2.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Never had,No,Have now,Not Surveyed,Yes,Not Surveyed,4.584967478670572,4.584967478670572,4.584967478670572,0.0,0.8209479278403897,1.25,1.6666666666666665,1,1,0,Small_Struggling
Not Surveyed,36.0,3.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Never had,No,Have now,Not Surveyed,Yes,Not Surveyed,6.90875477931522,7.313886831633462,8.517393171418904,-0.40513205231824134,0.7259083085967779,1.25,1.6666666666666665,1,1,0,Small_Struggling
Not Surveyed,37.0,14.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Have now,Yes,Have now,Not Surveyed,Yes,Not Surveyed,5.993961427306569,4.584967478670572,4.584967478670572,1.408993948635997,1.0732312140040166,3.75,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,52.0,2.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,4.584967478670572,4.584967478670572,4.584967478670572,0.0,0.8209479278403897,1.25,1.6666666666666665,1,1,0,Small_Struggling
Not Surveyed,28.0,1.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,No,Have now,Not Surveyed,Yes,Not Surveyed,4.584967478670572,4.584967478670572,4.584967478670572,0.0,0.8209479278403897,1.25,1.6666666666666665,1,1,0,Small_Struggling
Not Surveyed,37.0,7.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Yes,Have now,Not Surveyed,Yes,Not Surveyed,10.12667110305036,6.2166061010848646,8.006700845440367,3.910065001965495,1.1243485574606351,2.5,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,45.0,5.0,Not Surveyed,Have now,Used to have but don't have now,Used to have but don't have now,Not Surveyed,Yes,Yes,Not Surveyed,Used to have but don't have now,Never had,Yes,Have now,Not Surveyed,Yes,Not Surveyed,8.517393171418904,9.19023970026918,9.741027444837728,-0.6728465288502754,0.7929775075207046,2.5,1.6666666666666665,1,1,0,Stressed_Profitable
Not Surveyed,19.0,3.0,Not Surveyed,Used to have but don't have now,Used to have but don't have now,Have now,Not Surveyed,No,Yes,Not Surveyed,Used to have but don't have now,Have now,No,Have now,Not Surveyed,Yes,Not Surveyed,4.584967478670572,3.713572066704308,4.61512051684126,0.8713954119662644,0.8165394607148714,2.5,1.6666666666666665,1,1,0,Small_Struggling
